date,close,open,high,low,volume
2012-02-02,89.279999,89.24,90.08,88.18,6049600
2012-02-03,92.830002,91.75,93.15,91.27,6460000
2012-02-06,92.739998,91.78,92.75,91.14,5451200
2012-02-07,93.139999,92.5,93.78,91.24,5424000
2012-02-08,94.69,93.28,94.69,92.273,803808
2012-02-09,96.790001,95.72,97.1,94.11,6356000
2012-02-10,94.720001,94.74,95.52,93.74,8116800
2012-02-13,97.269997,96.84,97.71,95.61,6633600
2012-02-14,98.12,96.72,98.12,95.74,903961
2012-02-15,95.93,99.53,101.13,95.61,15994400
2012-02-16,99.940002,96.22,100.34,95.43,10511200
2012-02-17,99.089996,100.03,100.27,97.8,6747200
2012-02-21,99.93,99.47,101.2,98.04,6848800
2012-02-22,98.610001,99.32,100.19,98.13,5224000
2012-02-23,100.480003,98.95,100.79,97.5,8756000
2012-02-24,101.459999,101.32,102.05,100.78,5607200
2012-02-27,101.949997,99.72,102.92,98.55,7700800
2012-02-28,105.0,102.16,105.0,101.85,7999200
2012-02-29,103.620003,105.32,106.3,102.66,11087200
2012-03-01,106.139999,104.83,106.39,103.91,9776800
2012-03-02,105.82,105.78,106.88,104.86,6927200
2012-03-05,102.519997,105.71,106.05,101.54,10185600
2012-03-06,99.580002,99.64,100.2,97.94,8981600
2012-03-07,101.839996,100.96,102.5,100.52,7801600
2012-03-08,105.07,103.57,106.0,103.0,5198400
2012-03-09,106.339996,105.69,106.99,105.44,6456000
2012-03-12,106.510002,106.21,106.89,104.97,6312800
2012-03-13,112.510002,108.38,112.53,107.67,7977600
2012-03-14,113.769997,112.84,114.95,111.64,10127200
2012-03-15,114.639999,114.71,115.35,113.03,8200800
2012-03-16,114.389999,115.2,115.22,113.63,5762400
2012-03-19,116.879997,114.96,117.65,114.15,7998400
2012-03-20,117.519997,115.09,117.89,114.14,7683200
2012-03-21,117.480003,117.63,119.46,117.05,6524000
2012-03-22,116.769997,115.39,117.59,115.32,8884000
2012-03-23,116.610001,117.23,117.31,114.6,6562400
2012-03-26,122.699997,118.78,122.7,118.65,6606400
2012-03-27,123.169998,122.83,124.72,122.78,7468800
2012-03-28,121.730003,123.4,124.81,119.56,7932000
2012-03-29,120.480003,120.01,121.69,117.77,7179200
2012-03-30,119.639999,122.0,122.14,118.21,5268800
2012-04-02,123.290001,119.31,123.84,118.7,5227200
2012-04-03,123.300003,123.83,124.97,121.19,6979200
2012-04-04,118.269997,120.41,120.68,116.15,8548000
2012-04-05,120.43,117.62,120.73,117.32,6444000
2012-04-09,117.660004,115.85,119.16,115.31,5996000
2012-04-10,111.980003,117.44,118.88,110.9,12226400
2012-04-11,113.599998,115.08,115.85,112.77,7033600
2012-04-12,117.410004,114.27,117.88,113.85,7428800
2012-04-13,112.099998,116.23,116.33,112.01,7638400
2012-04-16,108.57,113.97,114.03,107.4,8353600
2012-04-17,114.970001,109.92,116.01,109.32,7885600
2012-04-18,114.129997,113.94,116.11,113.08,5345600
2012-04-19,110.440002,112.93,117.0,109.05,8300000
2012-04-20,109.25,112.04,113.54,108.87,7126400
2012-04-23,106.5,106.44,106.85,103.45,5839200
2012-04-24,104.620003,105.83,107.07,103.31,5404000
2012-04-25,112.93,111.12,113.14,110.62,6350400
2012-04-26,114.949997,112.77,115.73,112.5,5936800
2012-04-27,116.919998,116.36,118.13,114.57,4372000
2012-04-30,114.489998,115.88,116.63,114.24,4007200
2012-05-01,115.139999,113.86,118.89,113.71,4361600
2012-05-02,115.900002,113.28,116.32,112.63,3216000
2012-05-03,112.300003,116.3,116.53,111.5,4189600
2012-05-04,104.059998,109.23,109.75,104.0,7590400
2012-05-07,104.209999,102.08,105.73,101.97,8793600
2012-05-08,103.059998,102.21,104.12,98.05,11520000
2012-05-09,102.489998,99.55,103.79,98.21,11230400
2012-05-10,101.440002,103.51,103.6,100.32,16922400
2012-05-11,50.669998,50.11,52.33,50.09,4007200
2012-05-14,49.27,49.45,50.47,49.07,6850000
2012-05-15,48.84,49.83,50.9,48.56,6303200
2012-05-16,47.779999,49.36,49.76,47.53,6191600
2012-05-17,44.84,47.86,48.07,44.82,10860000
2012-05-18,43.040001,45.26,45.56,42.93,11746800
2012-05-21,46.66,43.29,46.77,43.15,8600400
2012-05-22,46.490002,47.01,47.63,45.46,8051600
2012-05-23,46.75,45.34,47.11,44.13,6748000
2012-05-24,45.91,47.0,47.11,44.8,6450000
2012-05-25,45.650002,45.99,46.21,45.25,2604000
2012-05-29,47.349998,46.95,48.04,46.15,5890000
2012-05-30,46.200001,46.1,46.7,45.33,5192400
2012-05-31,45.540001,46.04,46.38,44.55,6920000
2012-06-01,41.959999,43.18,43.96,41.92,9347600
2012-06-04,42.860001,42.33,43.1,41.19,9514400
2012-06-05,43.450001,42.47,43.68,42.41,8186800
2012-06-06,46.419998,44.46,46.52,44.3,7155200
2012-06-07,45.900002,47.81,47.86,45.74,7142000
2012-06-08,47.25,45.61,47.38,45.18,5266000
2012-06-11,44.990002,48.23,48.36,44.73,7574800
2012-06-12,46.41,45.36,46.49,44.55,5624800
2012-06-13,45.5,46.05,47.09,44.99,4041600
2012-06-14,46.009998,45.45,46.5,44.73,5475600
2012-06-15,47.709999,46.33,47.87,46.3,7031600
2012-06-18,48.939999,47.18,49.37,46.89,7361200
2012-06-19,50.549999,49.76,51.16,49.69,6771600
2012-06-20,50.73,50.83,51.31,49.51,8101200
2012-06-21,46.93,50.53,50.73,46.73,6491200
2012-06-22,48.389999,47.31,48.55,46.99,5835200
2012-06-25,45.52,47.15,47.2,45.15,5590000
2012-06-26,46.400002,45.98,46.79,45.38,5695200
2012-06-27,47.25,46.93,47.86,46.79,4874400
2012-06-28,45.549999,46.16,46.28,44.2,8716000
2012-06-29,50.0,48.3,50.0,47.85,10274800
2012-07-02,50.400002,50.15,50.5,49.3,5212800
2012-07-03,51.599998,50.49,51.68,50.26,3872800
2012-07-05,51.779999,51.56,52.54,50.72,4940000
2012-07-06,49.740002,51.09,51.18,48.77,6052000
2012-07-09,49.57,49.68,50.19,48.85,4005200
2012-07-10,48.049999,50.39,50.75,47.55,7194400
2012-07-11,47.389999,47.96,48.32,46.14,9212000
2012-07-12,46.02,46.23,46.55,44.71,8973200
2012-07-13,48.02,46.37,48.38,46.28,5880000
2012-07-16,47.66,47.76,48.37,47.1,4530800
2012-07-17,48.389999,48.53,48.88,46.36,7233600
2012-07-18,50.360001,48.09,50.8,48.08,7810000
2012-07-19,52.0,51.44,52.5,51.15,9010400
2012-07-20,50.0,52.04,52.04,49.9,6863600
2012-07-23,48.150002,47.06,48.68,45.96,9241200
2012-07-24,47.049999,48.42,48.61,46.11,10508000
2012-07-25,46.0,45.97,46.98,45.22,8194800
2012-07-26,47.799999,48.07,48.7,47.03,9626000
2012-07-27,51.419998,48.92,51.53,48.5,11304400
2012-07-30,51.110001,51.69,52.34,50.65,7634800
2012-07-31,51.139999,51.42,52.0,50.98,5531200
2012-08-01,50.639999,52.2,52.23,50.1,6288400
2012-08-02,50.110001,49.45,51.63,49.01,6909600
2012-08-03,52.959999,52.56,54.04,52.01,8128400
2012-08-06,54.150002,53.83,54.87,53.48,5317200
2012-08-07,55.490002,54.96,56.18,54.64,5858400
2012-08-08,55.400002,55.08,55.81,54.83,3580400
2012-08-09,55.869999,55.42,56.15,55.13,3229200
2012-08-10,56.099998,55.41,56.1,54.93,3889600
2012-08-13,56.439999,56.06,56.44,55.15,2996000
2012-08-14,56.52,57.08,57.42,56.05,4590000
2012-08-15,56.919998,56.38,57.18,56.34,2985600
2012-08-16,58.959999,57.61,59.38,57.37,5792400
2012-08-17,59.77,59.35,59.77,58.97,4733600
2012-08-20,60.0,59.66,60.04,58.94,3829600
2012-08-21,59.310001,60.58,61.23,58.6,9092800
2012-08-22,59.950001,58.86,60.39,58.42,4739600
2012-08-23,58.619999,59.28,59.78,58.1,4568400
2012-08-24,59.66,58.12,60.08,57.87,4343200
2012-08-27,59.950001,60.44,60.65,59.54,3140800
2012-08-28,59.939999,59.76,60.42,59.18,3652400
2012-08-29,59.959999,60.01,60.4,59.19,3072400
2012-08-30,58.130001,59.16,59.22,57.84,5178000
2012-08-31,59.369999,59.4,60.02,57.53,7034000
2012-09-04,59.119999,59.01,59.75,57.35,6234400
2012-09-05,58.849998,58.99,59.76,58.43,4201200
2012-09-06,62.740002,59.99,62.86,59.96,6444000
2012-09-07,62.470001,62.42,62.87,62.03,4569600
2012-09-10,60.169998,62.09,62.45,60.03,6275200
2012-09-11,59.91,60.14,60.86,59.58,5848000
2012-09-12,60.43,60.49,60.87,59.29,6412000
2012-09-13,62.84,60.59,63.63,60.34,9734000
2012-09-14,64.449997,63.6,65.2,63.46,11932400
2012-09-17,64.57,64.66,64.66,63.9,6346800
2012-09-18,64.690002,64.08,64.83,64.08,4197600
2012-09-19,65.120003,64.76,65.61,64.18,5730000
2012-09-20,64.970001,64.17,65.09,63.67,6038400
2012-09-21,64.970001,65.92,66.05,64.8,6044000
2012-09-24,63.77,63.34,64.16,62.95,5828000
2012-09-25,61.209999,64.35,64.75,61.05,6381200
2012-09-26,59.599998,60.86,60.99,58.72,10200000
2012-09-27,62.130001,60.05,62.52,59.78,7635200
2012-09-28,60.639999,61.46,62.05,60.4,6582400
2012-10-01,60.380001,61.5,62.57,59.72,6520800
2012-10-02,60.77,61.12,61.64,59.42,6876800
2012-10-03,61.919998,61.32,62.27,60.58,6659200
2012-10-04,62.639999,62.35,63.13,61.69,6347600
2012-10-05,61.560001,63.56,63.8,61.14,4855600
2012-10-08,59.93,60.55,60.91,59.49,4368400
2012-10-09,56.849998,59.39,59.45,56.64,7591200
2012-10-10,56.16,57.04,57.48,55.9,6492000
2012-10-11,55.66,57.52,57.55,55.56,5933200
2012-10-12,55.650002,55.72,56.53,55.28,4549200
2012-10-15,56.759998,56.23,57.01,55.22,4847200
2012-10-16,59.23,57.07,59.4,57.01,5947600
2012-10-17,59.049999,58.3,59.65,58.06,5558400
2012-10-18,57.029999,58.53,59.09,56.4,7230000
2012-10-19,52.91,56.84,56.93,52.75,11888000
2012-10-22,53.740002,52.8,54.17,52.52,8797200
2012-10-23,52.150002,52.48,53.6,51.73,11751600
2012-10-24,51.630001,53.11,53.37,51.44,8627200
2012-10-25,51.630001,52.76,52.98,51.19,9734400
2012-10-26,52.169998,51.7,52.74,50.46,8008000
2012-10-31,51.16,51.95,52.18,50.6,6175200
2012-11-01,53.330002,52.09,53.63,51.69,7655200
2012-11-02,51.380001,54.05,54.13,51.38,7642800
2012-11-05,52.639999,51.67,52.92,51.3,6264800
2012-11-06,52.959999,52.87,53.99,52.32,7607600
2012-11-07,49.16,51.26,51.4,48.51,15988800
2012-11-08,46.860001,49.5,49.91,46.86,12936400
2012-11-09,47.369999,46.93,48.95,46.84,18191600
2012-11-12,47.439999,48.27,48.41,47.01,6850800
2012-11-13,46.41,46.33,47.77,45.98,14405600
2012-11-14,44.75,47.07,47.24,44.56,12289600
2012-11-15,44.349998,44.85,45.33,43.83,12933200
2012-11-16,44.849998,44.4,45.26,42.78,15525600
2012-11-19,48.080002,46.35,48.2,46.32,14399200
2012-11-20,48.09,48.07,48.33,46.75,9102800
2012-11-21,48.43,48.22,48.64,47.69,6698400
2012-11-23,50.65,49.31,50.65,49.18,1347054
2012-11-26,51.299999,50.3,51.35,49.8,8206000
2012-11-27,50.720001,51.2,51.8,50.52,14991200
2012-11-28,52.080002,50.02,52.18,49.09,11708400
2012-11-29,52.98,52.9,53.54,52.23,10382400
2012-11-30,52.790001,53.0,53.14,52.27,9519600
2012-12-03,52.529999,53.99,54.11,52.37,14034400
2012-12-04,52.189999,52.55,52.65,51.3,14031200
2012-12-05,50.580002,52.12,52.13,49.74,18192400
2012-12-06,51.509998,50.12,51.96,49.7,12760400
2012-12-07,50.630001,52.36,52.49,50.13,10031200
2012-12-10,51.080002,50.25,51.86,50.22,8768400
2012-12-11,53.049999,52.23,53.94,52.02,14374000
2012-12-12,52.689999,53.88,53.9,52.3,12551600
2012-12-13,51.5,52.44,53.53,50.81,14104800
2012-12-14,50.040001,50.52,50.93,49.5,11422000
2012-12-17,51.990002,50.12,52.04,49.94,8050800
2012-12-18,54.400002,52.79,54.63,52.37,19013600
2012-12-19,53.619999,54.84,54.9,53.58,15053600
2012-12-20,53.66,53.96,54.04,52.87,12149200
2012-12-21,51.990002,51.19,52.17,50.5,14026000
2012-12-24,51.549999,51.72,51.81,51.31,2184400
2012-12-26,50.330002,51.71,51.91,49.82,6606800
2012-12-27,50.049999,50.41,50.62,48.19,12839600
2012-12-28,48.6,49.02,50.1,48.6,1710487
2012-12-31,51.77,48.37,52.02,48.16,17627200
2013-01-02,56.599998,55.5,56.68,54.92,14780000
2013-01-03,55.779999,56.59,56.97,55.23,12947200
2013-01-04,55.23,55.82,55.82,54.82,6342000
2013-01-07,55.290001,54.75,55.5,54.26,7617600
2013-01-08,54.970001,55.22,55.64,54.06,7293200
2013-01-09,55.529999,55.15,55.97,55.03,6416400
2013-01-10,56.509998,56.63,56.8,55.0,9814800
2013-01-11,56.720001,56.45,56.83,56.13,4419200
2013-01-14,55.990002,55.82,56.46,55.28,6140400
2013-01-15,55.16,55.22,55.41,54.44,9035200
2013-01-16,55.779999,55.48,56.4,55.13,6342400
2013-01-17,56.639999,56.53,57.28,56.24,9609200
2013-01-18,56.32,56.09,56.42,55.49,8585200
2013-01-22,56.549999,56.47,56.62,55.41,10523600
2013-01-23,57.470001,57.46,58.05,57.22,9378400
2013-01-24,55.18,55.22,56.76,54.93,10255200
2013-01-25,56.0,55.75,56.5,55.4,7100400
2013-01-28,56.400002,56.07,56.96,55.84,10399600
2013-01-29,56.400002,56.17,56.78,55.06,8912000
2013-01-30,56.09,56.77,57.2,55.67,6631600
2013-01-31,55.73,56.0,56.87,55.53,8476400
2013-02-01,57.560001,56.86,57.94,56.18,11919600
2013-02-04,54.630001,56.59,57.13,54.6,11426000
2013-02-05,57.029999,55.31,57.54,54.97,11670400
2013-02-06,56.5,56.45,57.25,55.99,10457200
2013-02-07,56.639999,56.67,56.83,54.79,9107200
2013-02-08,58.360001,57.55,58.73,57.42,8496400
2013-02-11,58.34,58.49,58.56,57.85,4627600
2013-02-12,57.66,58.24,58.54,57.54,5397600
2013-02-13,58.330002,58.18,58.96,57.78,7783600
2013-02-14,58.209999,57.53,58.52,57.41,5708400
2013-02-15,57.709999,58.29,58.67,57.26,4941600
2013-02-19,58.970001,58.12,59.03,58.03,5304000
2013-02-20,56.28,58.96,59.0,56.28,1706696
2013-02-21,54.450001,55.67,55.8,53.85,11053600
2013-02-22,56.049999,55.39,56.09,54.8,5515200
2013-02-25,53.959999,57.19,57.75,53.87,10025200
2013-02-26,54.610001,54.29,54.93,53.16,7019200
2013-02-27,56.27,54.68,57.29,54.42,7128000
2013-02-28,56.060001,56.27,57.53,56.02,6813200
2013-03-01,56.639999,55.37,56.9,54.54,5134000
2013-03-04,57.369999,56.08,57.4,55.87,6290400
2013-03-05,59.889999,58.48,60.15,58.42,9503600
2013-03-06,59.509998,60.5,60.55,59.26,8650800
2013-03-07,60.029999,59.68,60.24,59.37,4595200
2013-03-08,60.099998,60.58,60.82,59.47,7071600
2013-03-11,60.720001,59.99,60.74,59.4,5161600
2013-03-12,59.98,60.18,60.57,59.18,7421200
2013-03-13,59.790001,60.2,60.49,59.18,6701600
2013-03-14,60.400002,60.43,60.77,60.0,6430800
2013-03-15,59.830002,60.5,60.64,59.43,6662000
2013-03-18,59.419998,58.27,60.19,57.85,8947600
2013-03-19,59.18,59.99,60.35,57.55,11979200
2013-03-20,60.310001,60.39,60.75,59.56,6395200
2013-03-21,58.380001,58.8,59.18,57.92,8947600
2013-03-22,59.990002,59.04,60.14,58.86,5948400
2013-03-25,59.380001,60.58,60.96,58.51,9538800
2013-03-26,60.290001,60.08,60.37,59.65,5159600
2013-03-27,60.610001,59.15,60.69,58.85,7991600
2013-03-28,60.959999,60.57,61.2,60.15,11112400
2013-04-01,59.779999,61.15,61.3,59.28,10401200
2013-04-02,61.130001,60.57,61.74,60.47,14074000
2013-04-03,59.509998,61.26,61.5,59.05,7383600
2013-04-04,59.540001,59.45,59.97,58.58,7914000
2013-04-05,58.080002,56.73,58.31,56.31,14095200
2013-04-08,58.970001,58.13,59.01,57.61,9316800
2013-04-09,60.130001,59.46,60.86,58.62,13859200
2013-04-10,63.650002,60.76,63.92,60.69,7602000
2013-04-11,63.540001,63.22,64.03,63.0,6981600
2013-04-12,63.470001,63.13,63.59,62.01,9108000
2013-04-15,59.610001,62.68,63.05,59.5,8493600
2013-04-16,62.099998,60.79,62.26,60.36,8071600
2013-04-17,58.470001,60.43,60.47,57.37,13150800
2013-04-18,55.939999,58.96,58.96,55.26,10569600
2013-04-19,58.259998,56.39,58.66,56.07,7625600
2013-04-22,60.049999,58.9,60.7,58.27,6712000
2013-04-23,61.82,61.15,62.43,60.18,11373600
2013-04-24,61.669998,61.34,62.38,60.93,9340800
2013-04-25,62.669998,62.27,63.4,62.16,8021200
2013-04-26,62.139999,62.28,62.66,61.33,3828400
2013-04-29,63.790001,62.67,64.53,62.67,5712400
2013-04-30,65.190002,64.08,65.25,63.35,5162400
2013-05-01,64.360001,65.19,65.56,63.92,5362000
2013-05-02,66.690002,64.61,67.14,64.46,4063200
2013-05-03,69.019997,68.66,69.69,68.55,5583200
2013-05-06,69.910004,69.42,70.21,69.27,4042000
2013-05-07,69.739998,70.24,70.39,69.02,4344800
2013-05-08,70.830002,69.57,70.94,69.34,3554400
2013-05-09,70.580002,70.31,71.9,70.07,4621600
2013-05-10,71.779999,70.89,71.85,70.57,5292800
2013-05-13,72.059998,71.43,72.54,71.2,5553600
2013-05-14,73.120003,72.05,73.79,72.03,5580000
2013-05-15,73.660004,72.79,73.79,72.19,5473600
2013-05-16,73.389999,73.81,74.87,73.22,6475200
2013-05-17,75.459999,74.44,75.54,73.77,6250000
2013-05-20,75.120003,74.87,75.85,74.22,6306800
2013-05-21,75.400002,75.07,76.18,74.23,6704800
2013-05-22,73.559998,75.64,77.42,72.23,13207600
2013-05-23,72.760002,71.45,73.56,71.0,6072400
2013-05-24,72.720001,71.4,72.77,70.8,2822800
2013-05-28,74.220001,75.26,76.1,73.5,6742400
2013-05-29,73.099998,73.3,73.9,71.85,6651600
2013-05-30,74.290001,73.12,75.26,73.12,3588400
2013-05-31,72.169998,73.37,75.09,72.02,5138800
2013-06-03,72.589996,72.33,72.63,69.8,9276400
2013-06-04,71.5,73.0,73.9,70.58,5773200
2013-06-05,68.760002,70.75,71.56,68.52,7940000
2013-06-06,69.599998,68.95,69.66,67.0,7956000
2013-06-07,72.510002,70.61,72.73,70.0,9712000
2013-06-10,72.540001,72.97,73.58,72.15,5638800
2013-06-11,70.440002,70.39,72.37,69.71,9254400
2013-06-12,68.0,71.73,71.74,67.67,9312000
2013-06-13,70.440002,67.7,70.97,67.15,6320800
2013-06-14,69.199997,70.54,70.78,68.84,5180800
2013-06-17,71.120003,70.8,72.35,70.07,6618800
2013-06-18,72.800003,71.44,73.31,71.41,4225200
2013-06-19,70.510002,72.91,73.17,70.22,7321200
2013-06-20,65.309998,68.03,68.75,64.76,10052400
2013-06-21,64.389999,65.36,65.93,62.77,9874400
2013-06-24,62.400002,62.83,63.95,60.86,9214000
2013-06-25,63.73,64.24,64.58,62.73,5517600
2013-06-26,65.470001,65.44,65.86,64.78,4994400
2013-06-27,66.2,66.49,67.56,66.2,1184104
2013-06-28,66.379997,65.68,67.79,65.26,6503200
2013-07-01,67.800003,67.99,69.45,67.63,4328800
2013-07-02,67.830002,67.76,69.14,66.84,5182400
2013-07-03,68.75,67.18,69.67,67.01,2240400
2013-07-05,70.269997,69.88,70.35,68.26,4768400
2013-07-08,70.5,71.38,71.46,69.75,3678400
2013-07-09,71.790001,71.47,72.24,70.53,3513200
2013-07-10,73.0,71.53,73.34,71.53,4202800
2013-07-11,77.55,75.33,77.55,75.22,1593992
2013-07-12,78.360001,77.57,78.53,76.93,3479600
2013-07-15,78.970001,78.61,79.06,77.97,3817600
2013-07-16,78.660004,79.11,79.3,78.02,3550800
2013-07-17,79.220001,79.33,79.73,78.55,3296000
2013-07-18,78.639999,79.18,79.76,78.25,4214000
2013-07-19,76.25,76.6,76.63,75.47,4524800
2013-07-22,76.800003,77.06,77.35,76.13,3577200
2013-07-23,75.089996,77.25,77.25,74.97,3601200
2013-07-24,75.800003,77.32,77.41,75.34,4406000
2013-07-25,77.169998,76.92,77.53,75.72,3379600
2013-07-26,78.449997,76.34,78.51,76.0,3235600
2013-07-29,78.089996,78.05,79.02,77.42,3014400
2013-07-30,79.25,78.95,80.28,78.44,5040000
2013-07-31,79.75,79.75,81.07,79.28,4590800
2013-08-01,82.18,81.37,82.5,81.11,3233200
2013-08-02,83.550003,82.24,83.58,81.66,4046000
2013-08-05,83.730003,83.26,83.89,82.94,3310000
2013-08-06,82.239998,83.36,83.6,81.2,3909200
2013-08-07,81.769997,81.47,82.18,79.97,5024400
2013-08-08,82.860001,83.13,83.51,81.36,5441600
2013-08-09,81.970001,82.61,83.41,81.25,4105600
2013-08-12,82.480003,80.99,82.94,80.98,2867600
2013-08-13,83.849998,82.82,84.46,81.07,6436800
2013-08-14,82.919998,83.8,84.16,82.6,3932000
2013-08-15,78.760002,80.19,80.21,78.07,5536800
2013-08-16,78.480003,78.78,79.82,78.22,2924000
2013-08-19,78.169998,78.76,80.62,78.16,3754800
2013-08-20,79.239998,78.71,80.32,78.46,3698000
2013-08-21,78.449997,78.55,80.51,77.59,6653600
2013-08-22,80.690002,79.37,80.86,79.3,2969200
2013-08-23,82.389999,82.47,82.62,81.54,3188000
2013-08-26,82.459999,82.5,84.3,81.94,3121600
2013-08-27,77.269997,79.55,80.71,76.85,8338800
2013-08-28,78.269997,77.22,79.26,77.13,4251600
2013-08-29,79.889999,78.24,81.08,77.91,5394400
2013-08-30,78.400002,80.12,80.17,77.55,5083200
2013-09-03,79.690002,80.3,81.37,78.69,3570800
2013-09-04,82.290001,80.45,82.61,79.85,3461600
2013-09-05,82.650002,82.41,83.35,82.31,2018800
2013-09-06,82.949997,83.46,84.24,80.17,5088400
2013-09-09,85.870003,83.93,86.27,83.93,3928400
2013-09-10,87.169998,87.38,87.48,86.21,6330400
2013-09-11,86.730003,85.45,86.77,85.06,4421600
2013-09-12,86.339996,86.69,87.25,85.93,2788400
2013-09-13,86.620003,86.76,86.91,85.23,3369200
2013-09-16,85.889999,88.75,88.78,85.32,5515600
2013-09-17,87.610001,86.38,87.92,86.38,2789200
2013-09-18,90.830002,87.98,91.27,87.47,5312800
2013-09-19,91.389999,91.55,92.05,90.95,2975200
2013-09-20,90.389999,92.09,92.32,90.29,4506400
2013-09-23,89.879997,91.66,91.88,88.6,5620400
2013-09-24,89.900002,90.5,91.33,89.0,3416800
2013-09-25,89.050003,90.03,90.45,88.43,4527600
2013-09-26,91.089996,90.1,91.65,89.94,3709200
2013-09-27,90.660004,89.58,91.16,89.07,3050000
2013-09-30,90.089996,87.88,90.7,86.99,5137200
2013-10-01,92.790001,90.05,92.91,89.96,3662000
2013-10-02,92.620003,90.81,93.04,90.63,3596400
2013-10-03,89.400002,92.29,92.86,87.93,6732400
2013-10-04,91.699997,89.35,92.07,89.2,3838000
2013-10-07,89.43,89.37,91.54,89.21,4139200
2013-10-08,84.370003,89.4,89.62,84.17,9782400
2013-10-09,83.440002,84.83,84.95,81.39,9102000
2013-10-10,88.739998,86.11,89.29,86.06,6030000
2013-10-11,90.739998,88.07,91.0,88.03,5422800
2013-10-14,92.620003,89.13,92.7,88.9,5873200
2013-10-15,91.629997,92.44,93.85,91.3,6753200
2013-10-16,94.760002,92.86,94.9,92.71,5387600
2013-10-17,96.290001,93.41,96.47,93.25,6932000
2013-10-18,101.050003,98.97,101.16,98.19,5629600
2013-10-21,101.629997,101.63,102.47,100.76,4140400
2013-10-22,101.980003,102.75,103.82,100.25,6569200
2013-10-23,100.339996,100.66,101.23,98.84,6716000
2013-10-24,101.589996,100.41,102.24,100.02,4522800
2013-10-25,103.620003,104.5,105.15,102.33,5852800
2013-10-28,103.830002,103.77,104.29,102.47,3468800
2013-10-29,104.330002,104.83,105.14,103.0,3504400
2013-10-30,104.0,105.46,105.92,102.61,8277600
2013-10-31,103.330002,103.3,105.24,102.2,5907600
2013-11-01,103.279999,104.23,104.7,101.88,6797200
2013-11-04,103.779999,104.4,104.4,102.74,3818400
2013-11-05,104.220001,102.61,104.9,101.75,5505200
2013-11-06,104.040001,105.43,105.56,103.1,6829600
2013-11-07,98.269997,104.1,104.55,97.97,9705600
2013-11-08,102.150002,99.3,102.25,98.47,4920000
2013-11-11,101.660004,101.51,102.54,100.68,2645600
2013-11-12,102.160004,100.77,102.61,100.6,4532400
2013-11-13,105.82,100.22,105.85,100.15,5269600
2013-11-14,106.639999,104.97,107.06,104.39,4950800
2013-11-15,107.379997,107.0,107.48,106.16,3716800
2013-11-18,104.410004,107.32,108.03,103.73,5993600
2013-11-19,103.379997,104.13,105.6,102.9,4258000
2013-11-20,102.660004,104.28,105.39,101.75,5244400
2013-11-21,105.800003,103.87,106.03,103.68,3608000
2013-11-22,107.470001,106.36,107.57,106.07,3625600
2013-11-25,108.18,108.54,108.98,107.44,3857600
2013-11-26,109.970001,108.38,110.73,107.6,4446400
2013-11-27,112.169998,110.61,112.31,110.33,5745600
2013-11-29,114.010002,113.52,114.68,113.24,3817600
2013-12-02,113.300003,114.66,115.15,112.76,6914000
2013-12-03,112.970001,112.99,113.86,111.66,5606000
2013-12-04,113.260002,111.55,114.38,110.45,5583200
2013-12-05,112.910004,113.63,113.91,111.96,5270000
2013-12-06,115.239998,115.63,115.99,113.64,5941200
2013-12-09,116.620003,116.6,117.4,116.07,4692000
2013-12-10,116.410004,116.03,117.07,115.76,3875200
2013-12-11,112.059998,116.34,116.89,111.46,6186000
2013-12-12,111.150002,112.1,112.88,110.8,4472800
2013-12-13,110.620003,112.62,112.79,110.04,3383600
2013-12-16,112.519997,112.22,114.36,112.03,3123600
2013-12-17,111.809998,112.52,113.24,111.15,3040000
2013-12-18,115.669998,112.1,115.95,107.25,6733200
2013-12-19,114.629997,115.03,115.11,113.16,4882400
2013-12-20,118.080002,115.2,118.9,115.1,4739600
2013-12-23,121.9,121.01,121.9,120.02,1171956
2013-12-24,122.07,121.91,122.27,121.32,1583600
2013-12-26,123.260002,122.65,123.54,122.01,2325600
2013-12-27,122.360001,123.68,123.9,121.88,3080800
2013-12-30,121.720001,121.72,122.25,120.75,2211600
2013-12-31,124.11,122.43,124.11,122.3,668540
2014-01-02,121.209999,122.41,122.5,120.14,4124000
2014-01-03,118.57,121.19,121.53,118.5,4064400
2014-01-06,117.309998,118.67,119.04,115.94,5246800
2014-01-07,120.349998,118.83,121.0,118.23,3846400
2014-01-08,121.25,120.53,122.27,119.76,3886000
2014-01-09,120.0,122.53,122.66,118.82,4398400
2014-01-10,121.199997,120.98,121.61,118.28,4997600
2014-01-13,115.809998,120.71,121.96,114.45,7212800
2014-01-14,122.440002,117.03,122.68,117.0,5753200
2014-01-15,125.300003,123.89,126.16,123.6,5022000
2014-01-16,125.559998,125.13,126.03,124.51,2938000
2014-01-17,123.330002,124.37,125.4,122.45,3519200
2014-01-21,126.089996,125.68,126.3,123.02,3667600
2014-01-22,127.260002,127.07,128.0,126.0,3268000
2014-01-23,125.730003,125.94,126.0,123.2,5377200
2014-01-24,59.139999,61.93,62.26,59.13,5902000
2014-01-27,57.419998,59.21,59.49,56.2,7405400
2014-01-28,57.400002,56.53,57.55,56.3,4562400
2014-01-29,55.59,55.88,57.13,55.18,5687400
2014-01-30,58.52,57.59,59.17,57.39,4851600
2014-01-31,58.110001,56.62,58.95,56.46,3522200
2014-02-03,54.259998,57.79,58.62,53.67,7663600
