date,close,open,high,low,volume
2014-06-06,1.576566392,1.5643744818,1.5869295157,1.5587357233,6654000
2014-06-09,1.587843909,1.5846435326,1.6143613138,1.580376364,6924000
2014-06-10,1.6036933923,1.5908918866,1.6050649822,1.5674224594,4128000
2014-06-11,1.6270104206,1.5890631,1.6437742972,1.5890631,4884000
2014-06-12,1.6100941452,1.626553224,1.6411835163,1.5913490832,6840000
2014-06-13,1.6558138086,1.6559662074,1.6725776851,1.6288392072,6210000
2014-06-16,1.6867507808,1.6606905727,1.6958947135,1.6480429898,7470000
2014-06-17,1.7246981014,1.6923895393,1.7312512531,1.6812644212,6432000
2014-06-18,1.703971854,1.7292700677,1.7307940565,1.6608429715,9090000
2014-06-19,1.7086962192,1.7193641407,1.7219549216,1.6748636683,7944000
2014-06-20,1.7236313092,1.7118965956,1.7236313092,1.6987918161,4170000
2014-06-23,1.7045814495,1.7306416576,1.7306416576,1.6994014116,6738000
2014-06-24,1.6666341289,1.6949803202,1.7411571802,1.652765831,9162000
2014-06-25,1.6846171965,1.6535278254,1.6905607527,1.6315366673,6300000
2014-06-26,1.6631289547,1.6741016739,1.6873603763,1.6244348796,5352000
2014-06-27,1.6710536964,1.6506322467,1.6710536964,1.6424027073,2694000
2014-06-30,1.7233265115,1.6725776851,1.7282032756,1.6725776851,4662000
2014-07-01,1.7943443886,1.7358232195,1.8179662147,1.7358232195,9978000
2014-07-02,1.8079078887,1.8094318775,1.8158326304,1.7908407384,5664000
2014-07-03,1.8443312205,1.8120226584,1.8513415689,1.8120226584,3942000
2014-07-07,1.8057743044,1.8443312205,1.8495127824,1.7961731751,8154000
2014-07-08,1.7784949053,1.7954111807,1.8069782556,1.7256124946,10506000
2014-07-09,1.8094318775,1.7926680009,1.815070636,1.7510631073,6528000
2014-07-10,1.7833716694,1.7303368599,1.8054695067,1.7117441968,6774000
2014-07-11,1.7868768436,1.7928203998,1.8004403437,1.7618834276,3882000
2014-07-14,1.8109558663,1.820099799,1.8306000816,1.7967827706,7164000
2014-07-15,1.7966303718,1.827567344,1.8277197428,1.7461771992,6828000
2014-07-16,1.8588091139,1.8383876643,1.8615522937,1.8245498462,5760000
2014-07-17,1.7152493709,1.8146134393,1.8146134393,1.7055110826,12642000
2014-07-18,1.7824572761,1.7373472082,1.7873325162,1.7254600958,5280000
2014-07-21,1.7970875684,1.7823048772,1.8069919715,1.766302995,3408000
2014-07-22,1.8313773159,1.8289389339,1.842639593,1.8059267033,4308000
2014-07-23,1.7048862472,1.8127846528,1.8127846528,1.7026002641,12192000
2014-07-24,1.6617573648,1.7048862472,1.7068674327,1.6561201303,9876000
2014-07-25,1.5617837009,1.6291440049,1.6291440049,1.5465438131,10626000
2014-07-28,1.5567545379,1.566660465,1.5669043032,1.4993001609,8148000
2014-07-29,1.5495917907,1.5668128639,1.5934826675,1.5473058075,5832000
2014-07-30,1.595311454,1.5762615943,1.607808162,1.5649856013,5922000
2014-07-31,1.4871082507,1.5463914142,1.5538589592,1.4761507714,9606000
2014-08-01,1.5093584869,1.4782691158,1.5377656377,1.4721731607,9360000
2014-08-04,1.5282559477,1.5220075937,1.5422614046,1.4858890597,4602000
2014-08-05,1.4826886832,1.5058533127,1.5313648849,1.463029228,6888000
2014-08-06,1.4959473856,1.4602860482,1.5253588451,1.4572380706,8052000
2014-08-07,1.4372738176,1.5276463522,1.5331327118,1.4249295085,7098000
2014-08-08,1.485431863,1.4515993122,1.4895466328,1.442927816,6456000
2014-08-11,1.5302371332,1.5070725037,1.5543161559,1.5070725037,7698000
2014-08-12,1.5244459758,1.5213979982,1.5427338411,1.4851270653,5640000
2014-08-13,1.5683368526,1.5381618748,1.5683368526,1.5336661079,5910000
2014-08-14,1.5767187909,1.5697084425,1.5860151225,1.5627529577,4776000
2014-08-15,1.6242672408,1.6088749542,1.6437742972,1.5718435508,7260000
2014-08-18,1.6457554826,1.6445362916,1.6481938647,1.6114657351,6054000
2014-08-19,1.6809596234,1.6512418422,1.6893415617,1.6512418422,4548000
2014-08-20,1.7222597193,1.6809596234,1.7310150349,1.6749551076,4878000
2014-08-21,1.745119551,1.7280508767,1.7472531353,1.7128109889,4374000
2014-08-22,1.748929523,1.7521298994,1.7691726659,1.7260696913,6348000
2014-08-25,1.7277460789,1.7835240683,1.7835240683,1.7193793805,6822000
2014-08-26,1.7292700677,1.7237837081,1.7478627308,1.7237837081,3456000
2014-08-27,1.7387187981,1.7283556744,1.743898836,1.7058372162,3738000
2014-08-28,1.7759041244,1.7222597193,1.7759041244,1.7047338484,3102000
2014-08-29,1.7955635796,1.7853528548,1.8120211344,1.7731609446,5214000
2014-09-02,1.771332158,1.8072982932,1.8072982932,1.7481675286,4158000
2014-09-03,1.7868768436,1.8030311246,1.808822282,1.7731609446,3906000
2014-09-04,1.8005927426,1.7969351695,1.8423195554,1.7880960346,6786000
2014-09-05,1.8458552093,1.7981543605,1.8458552093,1.7961731751,8496000
2014-09-08,1.8572851252,1.8458552093,1.8880392187,1.8379304677,5826000
2014-09-09,1.8080602876,1.857437524,1.8630762825,1.8005927426,4278000
2014-09-10,1.8062315011,1.8074506921,1.817509018,1.7710273603,7584000
2014-09-11,1.8199474001,1.7899248211,1.8208617933,1.7640185359,4134000
2014-09-12,1.7495391185,1.8065362988,1.8065362988,1.7373487322,5574000
2014-09-15,1.6856839886,1.7571590624,1.7632550175,1.6838552021,7626000
2014-09-16,1.7731609446,1.6792832358,1.7803236918,1.6751684661,6174000
2014-09-17,1.815070636,1.7798664952,1.8440248988,1.7798664952,8154000
2014-09-18,1.8930988615,1.8411308441,1.8930988615,1.8222333832,6774000
2014-09-19,1.8254337597,1.9087959459,1.9139013083,1.8150401562,6696000
2014-09-22,1.7586068517,1.8089746809,1.8165946248,1.7486262492,8311200
2014-09-23,1.7449671521,1.7307940565,1.7865720458,1.7182973485,5518920
2014-09-24,1.807603091,1.757616259,1.8106358286,1.7531083002,4500780
2014-09-25,1.7097630113,1.8034883213,1.8034883213,1.692694337,8893860
2014-09-26,1.7691985737,1.7355184217,1.7841946233,1.7336896352,5322060
2014-09-29,1.7766661187,1.7143349777,1.7935823942,1.7059530394,4183200
2014-09-30,1.7323180453,1.7795616974,1.7815428828,1.7144873766,5487600
2014-10-01,1.6059793755,1.7243933036,1.7243933036,1.5933302686,13021740
2014-10-02,1.5793080479,1.5986642293,1.5986642293,1.4920612142,17539320
2014-10-03,1.6032361957,1.6267056229,1.6382879376,1.5819003528,10465440
2014-10-06,1.5645268807,1.6225908532,1.6235052464,1.5337423073,7082040
2014-10-07,1.4765927281,1.549134594,1.558638188,1.4765927281,6964680
2014-10-08,1.5739756111,1.4811646945,1.5818988288,1.4363609483,11916120
2014-10-09,1.4479417391,1.5697084425,1.5697084425,1.4438269694,11387400
2014-10-10,1.1478683485,1.3298326087,1.3298326087,1.109768629,57959940
2014-10-13,1.0736500949,1.1522879159,1.1911496298,1.0736500949,18847920
2014-10-14,1.1343048483,1.1307996741,1.1933517936,1.1038250727,30125640
2014-10-15,1.1492399384,1.073497696,1.17347136,1.0466602536,41127060
2014-10-16,1.1990743714,1.0995579042,1.2272681639,1.089659597,31761720
2014-10-17,1.228334956,1.2687206587,1.2886849117,1.2214770065,43931880
2014-10-20,1.2863989285,1.2216294054,1.289446906,1.2044083322,16361280
2014-10-21,1.4263010984,1.3347093728,1.4310254636,1.3188598895,22549320
2014-10-22,1.3670179349,1.4535804976,1.4691251831,1.3642747551,32537760
2014-10-23,1.4261486995,1.4153283792,1.44836236,1.406794042,17823120
2014-10-24,1.4721731607,1.4249295085,1.4784215147,1.4249295085,15600780
2014-10-27,1.4872606496,1.4479417391,1.4964045823,1.4290442782,24658440
2014-10-28,1.5520301727,1.5050913183,1.5535541615,1.4953377901,18150900
2014-10-29,1.5613265043,1.5453246221,1.5727564201,1.5078344981,24512880
2014-10-30,1.5085964925,1.5486773974,1.5486773974,1.4454119177,17798160
2014-10-31,1.684007601,1.6268580218,1.7042156922,1.6268580218,30554160
2014-11-03,1.7152493709,1.7128109889,1.7413095791,1.6838552021,12399720
2014-11-04,1.7009238764,1.6998570843,1.7283556744,1.6582521906,8046120
2014-11-05,1.7510631073,1.7373472082,1.7548730792,1.690255955,13194780
2014-11-06,1.706410236,1.723936107,1.7338420341,1.6710536964,11452680
2014-11-07,1.6562710052,1.706410236,1.7172305564,1.6149709093,16011120
2014-11-10,1.6937611292,1.6713584941,1.7013810731,1.6478890669,3757560
2014-11-11,1.678978438,1.7059530394,1.7059530394,1.6654149379,4546260
2014-11-12,1.6759304604,1.6565758029,1.6824820882,1.6489558591,3771600
2014-11-13,1.6788260391,1.6890367639,1.7291176688,1.6611477693,7716660
2014-11-14,1.720126135,1.6678533199,1.7245457025,1.6412139961,9921900
2014-11-17,1.6978758989,1.6992474888,1.7104411863,1.6544422187,10316280
2014-11-18,1.7960207762,1.7053434439,1.8101938719,1.7053434439,10832340
2014-11-19,1.761426231,1.8001355459,1.8057743044,1.7347564273,8220720
2014-11-20,1.8104986696,1.722716916,1.8135466472,1.7134967839,8304120
2014-11-21,1.8649385968,1.8705438275,1.883650131,1.8268053496,12904320
2014-11-24,1.9225118449,1.8781637714,1.9260170191,1.8668862545,9051720
2014-11-25,1.9217498505,1.9354657495,1.9428601431,1.9101675358,6144960
2014-11-26,2.0456501383,1.9316557776,2.047174127,1.9316557776,10094760
2014-11-28,2.0573848519,2.0630236104,2.0821496695,2.023553825,6168540
2014-12-01,1.9856049804,2.0412305708,2.0683575711,1.9592552144,13004040
2014-12-02,2.0233999021,2.0023688569,2.0238570987,1.9452192777,8926080
2014-12-03,2.1491289764,2.0419925652,2.157198497,2.0419925652,10107540
2014-12-04,2.1584253079,2.1782371621,2.1975902956,2.118344403,11633220
2014-12-05,2.2247188198,2.1744271901,2.2247188198,2.1622352799,6843960
2014-12-08,2.1288599256,2.2209088479,2.2353867413,2.0871026331,15148380
2014-12-09,2.1230687683,2.0221807111,2.1415090325,2.0174715857,12643800
2014-12-10,2.0041976435,2.1250499537,2.133430368,1.9927692516,11836740
2014-12-11,2.0326962336,2.038487391,2.1075972342,2.018523138,9139020
2014-12-12,1.9321129742,1.9811854129,2.0194375313,1.9266281386,10421040
2014-12-15,1.8772493782,1.9667075195,2.0159323571,1.8592663106,16957980
2014-12-16,1.8452456138,1.8540847487,1.9609163621,1.8307677204,16809660
2014-12-17,1.9642691375,1.8504271757,1.9731082724,1.8044027145,15509100
2014-12-18,2.0726247397,2.0567752564,2.0726247397,2.0131891773,21252720
2014-12-19,2.0564704586,2.0942653803,2.0999041388,2.0241618965,15418860
2014-12-22,2.1477573865,2.0854262454,2.1541307075,2.0770443071,10989960
2014-12-23,2.1356465524,2.1946271573,2.1988944879,2.1297027706,16378920
2014-12-24,2.143114381,2.1434191903,2.1686513064,2.1336652918,3030780
2014-12-26,2.1514966375,2.1662798898,2.1744640203,2.140828311,3072180
2014-12-29,2.1322936498,2.139456669,2.1464672836,2.1053180244,5970660
2014-12-30,2.0955641259,2.088705916,2.1214729187,2.088705916,5285160
2014-12-31,2.054719676,2.1015079078,2.1464672836,2.0535019628,8411400
2015-01-02,2.0548720807,2.0914492,2.1233139671,1.9955119882,15980100
2015-01-05,1.9385873223,1.9984823551,2.0346022604,1.9338627777,12647700
2015-01-06,1.8066048835,1.9363012523,1.9431442217,1.7896879658,13375080
2015-01-07,1.8613181578,1.8383050536,1.8870745459,1.8078241208,8576400
2015-01-08,2.0288108832,1.935539229,2.0682836911,1.9202987626,13881900
2015-01-09,2.0338402371,2.0536528434,2.0597490299,1.9546340093,11072520
2015-01-12,1.9116116968,2.0059501836,2.0059501836,1.8797591221,10962660
2015-01-13,1.8546123526,1.954132598,2.0240863386,1.8255030618,12700860
2015-01-14,1.8248934432,1.7941077011,1.8802163361,1.7680465036,9325200
2015-01-15,1.7803912814,1.8602513251,1.8973466203,1.7755143321,6742620
2015-01-16,1.8412007422,1.7639315777,1.848057428,1.7404612595,8617140
2015-01-20,1.8994193237,1.8562888039,1.9193843347,1.8262650851,9438360
2015-01-21,1.9617528312,1.883874048,1.9856803634,1.8614705624,9641340
2015-01-22,1.9986347598,1.9675442084,2.0033593044,1.8456204774,12338520
2015-01-23,1.9811082234,1.9762312742,2.0117415609,1.9471219834,9593400
2015-01-26,2.0018352577,1.9789745582,2.0049778419,1.9235007846,6575460
2015-01-27,1.8867697366,1.9202987626,1.9431594622,1.8474493334,15488640
2015-01-28,1.8585748738,1.9507796954,2.0100651096,1.8561363992,13166760
2015-01-29,1.8639090371,1.8306848204,1.884331262,1.7595118424,15450960
2015-01-30,1.74930073,1.814529926,1.8730533169,1.7450333994,10232100
2015-02-02,1.7653032196,1.7666748616,1.7770383788,1.6514569359,14559360
2015-02-03,1.8605561345,1.7918216311,1.8634518231,1.7788672347,10797540
2015-02-04,1.8828072154,1.8474493334,1.9212009982,1.8323612717,8946660
2015-02-05,1.9343199917,1.8921038998,1.9363012523,1.8767658945,6325320
2015-02-06,1.9050582963,1.9463599601,1.9920798352,1.8884461879,11218500
2015-02-09,1.8427247888,1.8725961029,1.8963712304,1.8288559644,6338160
2015-02-10,2.0294205018,1.9102400548,2.0307921438,1.8978952771,10445340
2015-02-11,2.0498427268,2.0266772179,2.0726881859,1.9694949881,9229500
2015-02-12,2.1487533535,2.087791488,2.1489057582,2.0721928707,8822940
2015-02-13,2.194520474,2.1845684495,2.2119997649,2.1361052905,8973780
2015-02-17,2.2164210242,2.1952367759,2.2216027828,2.1705472204,5857740
2015-02-18,2.1946271573,2.2098676237,2.2144397636,2.1702424111,5649540
2015-02-19,2.2147445729,2.1798439049,2.2339475605,2.173442909,5125800
2015-02-20,2.2542158568,2.1981324646,2.2568082601,2.1784875034,6200520
2015-02-23,2.2094104097,2.2523885248,2.2539125715,2.1859400915,5003340
2015-02-24,2.2988719473,2.2014853672,2.3019200405,2.1659750805,8377380
2015-02-25,2.2603135673,2.2982623286,2.3026820639,2.2425096545,5765280
2015-02-26,2.3061873711,2.2907945001,2.3279659976,2.2708294891,6090060
2015-02-27,2.2895752628,2.311216725,2.3269144054,2.2683910145,4234800
2015-03-02,2.4797762831,2.3397163971,2.4809650395,2.3397163971,10604940
2015-03-03,2.3365158992,2.4563059649,2.4563059649,2.3317913546,11422020
2015-03-04,2.3327057826,2.3177701256,2.3357538759,2.2488832176,7705620
2015-03-05,2.3348394479,2.3671492366,2.3749218745,2.3051205385,5169420
2015-03-06,2.2644284933,2.3060349665,2.3250855494,2.2429516281,6400860
2015-03-09,2.2842410996,2.258637116,2.2988719473,2.2519313108,3821760
2015-03-10,2.1553067541,2.2337951559,2.2516265015,2.1470769022,10948140
2015-03-11,2.173442909,2.1833492122,2.2389753904,2.1700900064,5814480
2015-03-12,2.1706996251,2.108213713,2.1709739535,2.0986122192,5211840
2015-03-13,2.2155065962,2.1847208542,2.2257177087,2.141742739,5963100
2015-03-16,2.313045581,2.2313566812,2.3168556976,2.2313566812,6323100
2015-03-17,2.2638188746,2.2694578472,2.2764684617,2.2216180232,6147180
2015-03-18,2.313502795,2.2639712793,2.3477938443,2.1749654316,8147100
2015-03-19,2.3304197127,2.313502795,2.3476414397,2.294909426,4703640
2015-03-20,2.432683242,2.3842185589,2.4514290156,2.3690085735,6616320
2015-03-23,2.3645583573,2.4325308373,2.4398462612,2.3645583573,6319020
2015-03-24,2.3040537058,2.3538900309,2.3820848936,2.3014628265,6554280
2015-03-25,1.9884236473,2.3127407717,2.3127407717,1.9812606281,21051420
2015-03-26,1.9064299382,1.8821975967,1.9431594622,1.7762763554,24055860
2015-03-27,2.0629495279,1.8951519931,2.0874485775,1.8910599279,16360320
2015-03-30,2.1489057582,2.1031843591,2.1601837033,2.0693505237,16765740
2015-03-31,2.073313045,2.1097377596,2.124521012,2.0617302905,6943800
2015-04-01,2.0342974511,2.054262462,2.0603586486,1.9812621522,12366300
2015-04-02,2.0138752261,2.038869591,2.0765135429,2.0114367515,10687380
2015-04-06,2.0426812316,1.9535229793,2.0567009366,1.9283762098,8512080
2015-04-07,2.0478614662,2.0577677693,2.1001362658,2.0347546651,5787000
2015-04-08,2.0847433948,2.0359739024,2.1030319544,2.0300301205,3945300
2015-04-09,2.1656702712,2.0495379175,2.1711568391,2.0495379175,7358400
2015-04-10,2.1899026127,2.1781674536,2.1899026127,2.1550019447,4245240
2015-04-13,2.1473817115,2.1899026127,2.2247880402,2.1421237506,7758480
2015-04-14,2.0847433948,2.1653654619,2.1653654619,2.0618826952,8009820
2015-04-15,2.1900550174,2.1364085758,2.2084959817,2.1057752384,8970240
2015-04-16,2.1624697733,2.1336652918,2.1754241697,2.1210157047,3701220
2015-04-17,2.0698077377,2.1149195182,2.1149195182,2.0376503537,9107400
2015-04-20,2.1204060861,2.1027271451,2.1457052602,2.0954726831,4413960
2015-04-21,2.1667371038,2.1912742547,2.2098676237,2.141742739,6055560
2015-04-22,2.2565019267,2.193865134,2.260465972,2.1565259914,9701700
2015-04-23,2.1505822095,2.1329032685,2.177100621,2.0914492,11387820
2015-04-24,2.0454229915,2.141285525,2.1452480463,2.0065598023,18213780
2015-04-27,2.0667596444,2.0506047501,2.1260450586,2.0434569714,8375760
2015-04-28,2.0693505237,2.0499951314,2.0804760642,1.9812606281,4687500
2015-04-29,2.0346022604,2.0487758941,2.0539576527,1.9713848059,7010580
2015-04-30,1.988118838,2.0170757241,2.0446457277,1.9440738902,6362820
2015-05-01,2.143114381,2.0079924061,2.1587053781,2.0079924061,17383560
2015-05-04,2.1290931519,2.1518014468,2.176643407,2.1123286389,7011540
2015-05-05,1.9945198339,2.1097377596,2.1097377596,1.988576052,11859600
2015-05-06,1.9870032358,2.0132656075,2.0377616091,1.9428546529,9009540
2015-05-07,2.0539576527,2.005340565,2.0629586721,2.005340565,7686960
2015-05-08,2.1127858529,2.1033367637,2.1383898364,2.0911443906,10135680
2015-05-11,2.1133954715,2.1076040943,2.1380865511,2.0867246554,7165380
2015-05-12,2.0627971232,2.092363628,2.0951069119,2.0286584785,6730080
2015-05-13,2.0964785539,2.0830669435,2.1409807157,2.0795616362,5097960
2015-05-14,2.173900123,2.1409807157,2.1972180366,2.1163734587,10262400
2015-05-15,2.1845684495,2.1946271573,2.2098676237,2.1521550256,4166460
2015-05-18,2.2430918404,2.1760337883,2.2502548595,2.1760337883,6332040
2015-05-19,2.2226696154,2.2679338005,2.2923185467,2.1978276552,6742560
2015-05-20,2.2342523699,2.244615887,2.2860699555,2.209258005,2923110
2015-05-21,2.2677813959,2.2281561833,2.279973769,2.1982848692,2385300
2015-05-22,2.2842410996,2.2744872011,2.3074066084,2.2683910145,2566710
2015-05-26,2.2348619885,2.2616852093,2.2780839511,2.1989554497,4063770
2015-05-27,2.4957787728,2.2513216922,2.5166277308,2.246444743,13916880
2015-05-28,2.502484578,2.5012653407,2.5427194092,2.4531054669,6606945
2015-05-29,2.5244308495,2.5177250443,2.5610079688,2.4963883914,5224065
2015-06-01,2.536013604,2.5671041554,2.5884408083,2.4976076287,6365340
2015-06-02,2.4463996617,2.5140673324,2.5140673324,2.4384746192,5435430
2015-06-03,2.3976301693,2.4921210608,2.4939499168,2.3958013134,4202820
2015-06-04,2.3348394479,2.3677588553,2.3951916947,2.3141124136,8516970
2015-06-05,2.3384971598,2.3287432614,2.3531280075,2.2683971107,6295410
2015-06-08,2.2098676237,2.3384971598,2.3415452531,2.1875860618,10593015
2015-06-09,2.1982848692,2.2013329625,2.2171830475,2.1336652918,10442325
2015-06-10,2.2805833876,2.2458351243,2.3055777525,2.22510809,8490765
2015-06-11,2.2793641503,2.311673939,2.3165508883,2.2732679638,5124210
2015-06-12,2.2171830475,2.2501024549,2.2555890228,2.2080448639,3468645
2015-06-15,2.2007233438,2.1732905044,2.2080387677,2.1123286389,3541680
2015-06-16,2.2238888527,2.1799963096,2.2385197004,2.1730039836,3761850
2015-06-17,2.228765802,2.2403485564,2.2543697855,2.2019425812,4078425
2015-06-18,2.3232566935,2.2482735989,2.3531280075,2.2482735989,7688970
2015-06-19,2.3025296592,2.32935288,2.3476414397,2.2635140653,4372740
2015-06-22,2.3458125837,2.3439837277,2.3641011433,2.3110643204,4976595
2015-06-23,2.3055777525,2.3561761008,2.3720749553,2.2842410996,5640540
2015-06-24,2.2373004631,2.29765271,2.3147220323,2.2342523699,4566315
2015-06-25,2.2324235139,2.2757064384,2.2757064384,2.2123060983,3013815
2015-06-26,2.0696553331,2.177557835,2.177557835,2.0373455444,10177890
2015-06-29,1.8928659232,1.9812606281,2.0275916459,1.8879889739,11568015
2015-06-30,1.9154218134,1.9452931275,1.9587047379,1.8873793553,11799630
2015-07-01,1.9294430425,1.986747196,2.0038165183,1.9135929574,10523085
2015-07-02,1.95321817,1.9416354156,1.9715067296,1.927010664,3387435
2015-07-06,1.8751869822,1.9142025761,1.95321817,1.8428771935,8161800
2015-07-07,1.8501926173,1.8721388889,1.8721388889,1.6819317724,8435520
2015-07-08,1.714857276,1.7752095228,1.813615498,1.6855955805,7169250
2015-07-09,1.6331683762,1.7983750317,1.8050808369,1.6331683762,11639055
2015-07-10,1.7258304118,1.7069322335,1.7441433561,1.6886436738,10768995
2015-07-13,1.7672844803,1.7770383788,1.7788672347,1.7304939945,7369005
2015-07-14,1.8282463458,1.7861826586,1.8367810069,1.7861826586,5844405
2015-07-15,1.7910596078,1.8392194815,1.8392194815,1.7666748616,8317815
2015-07-16,1.8026423623,1.834952151,1.834952151,1.7520440139,9607890
2015-07-17,1.7874018959,1.7849634213,1.7953269384,1.7459783083,5380305
2015-07-20,1.7508247766,1.8063000742,1.8197055884,1.7496055393,4541505
2015-07-21,1.7557017258,1.7392420222,1.8014231249,1.7392420222,6831600
2015-07-22,1.6258529524,1.6404838001,1.6404838001,1.5666041153,14968710
2015-07-23,1.697178335,1.6538954105,1.7526536326,1.6538954105,8224320
2015-07-24,1.594762401,1.732536217,1.732536217,1.5880504996,7173900
2015-07-27,1.5569660444,1.5709872734,1.5904950704,1.5060019248,9583185
2015-07-28,1.6538954105,1.5825700279,1.6849859619,1.5459929086,12317820
2015-07-29,1.6624300717,1.6538954105,1.6715743515,1.6064061173,9057405
2015-07-30,1.6813282499,1.6484088426,1.6976660299,1.6221952404,5058285
2015-07-31,1.6221952404,1.6843763432,1.6886436738,1.6128863636,5567850
2015-08-03,1.6063451554,1.6112221046,1.626462571,1.5795219346,3806025
2015-08-04,1.5526987138,1.591104689,1.6008585875,1.5216081624,6415905
2015-08-05,1.610612486,1.5709872734,1.644141512,1.5709872734,7592505
2015-08-06,1.5264851116,1.6154894352,1.6154894352,1.4883229838,7929810
2015-08-07,1.5514794765,1.524046637,1.5557468071,1.5057580774,6246195
2015-08-10,1.6679166395,1.5850085025,1.6740128261,1.5850085025,8170425
2015-08-11,1.5545275698,1.6349972322,1.6349972322,1.5321301804,7214700
2015-08-12,1.5807411719,1.508196552,1.6032970621,1.4618655342,9518760
2015-08-13,1.5325812982,1.5807411719,1.6020778248,1.5325812982,7284750
2015-08-14,1.505453268,1.5197793064,1.5286797388,1.4771060006,5597745
2015-08-17,1.5508698578,1.4832021871,1.5508698578,1.4630847715,4459905
2015-08-18,1.455159729,1.5478217645,1.5478217645,1.4476979967,8852040
2015-08-19,1.4143152791,1.4594270596,1.4649136275,1.3856632024,7707225
2015-08-20,1.2570336662,1.3777381599,1.3777381599,1.2558144289,13956015
2015-08-21,1.1680293426,1.2094834111,1.2637394714,1.1527888762,12128640
2015-08-24,1.0784154003,0.9339357792,1.2253334962,0.9180856941,29223915
2015-08-25,1.042752709,1.1948525634,1.2107026484,1.042752709,14115045
2015-08-26,1.1979006567,1.1448638337,1.2021679873,1.077196163,21184035
2015-08-27,1.3326263794,1.2619106154,1.33689371,1.2552048102,24174420
2015-08-28,1.3582303629,1.3039743026,1.3631073121,1.3039743026,10723770
2015-08-31,1.3417706592,1.3301879048,1.3844439651,1.303364684,9834135
2015-09-01,1.2033872246,1.2314296827,1.303364684,1.1808313344,13603380
2015-09-02,1.2881242176,1.2631298528,1.2881242176,1.2210661656,5170920
2015-09-03,1.3179955317,1.3131185824,1.36859388,1.3064127772,7801155
2015-09-04,1.2478893864,1.2539855729,1.2978171542,1.23264892,7768050
2015-09-08,1.4112671859,1.335064854,1.4159612495,1.3320167607,11443950
2015-09-09,1.33689371,1.4527212544,1.4819829498,1.3277494302,17735025
2015-09-10,1.3557918883,1.335064854,1.3917593889,1.2960492601,8339460
2015-09-11,1.3551822696,1.3149474384,1.3594496002,1.2998288958,6458655
2015-09-14,1.36859388,1.3734708293,1.3874920583,1.3509759009,5243145
2015-09-15,1.4155345165,1.3807862531,1.4288242031,1.3807862531,5133285
2015-09-16,1.4271172709,1.4143152791,1.4313846015,1.3820054904,6328155
2015-09-17,1.3887112956,1.4271172709,1.4606462969,1.3832247278,10004910
2015-09-18,1.319214769,1.3314071421,1.3728612106,1.3027550653,9004785
2015-09-21,1.3058031586,1.3411610406,1.3576146481,1.2887338363,7872570
2015-09-22,1.2204565469,1.2363066319,1.2533149924,1.2043443259,10623150
2015-09-23,1.1924140888,1.2241142588,1.2417931998,1.1893659955,5457195
2015-09-24,1.1875371396,1.1613235374,1.2107026484,1.093631482,11675670
2015-09-25,1.2058256992,1.2369162506,1.2599110663,1.1722966732,14334285
2015-09-28,1.1052386212,1.1802217157,1.2046064619,1.1052386212,19623525
2015-09-29,1.1296233674,1.1198694689,1.1601043001,1.0875657764,8576850
2015-09-30,1.2558144289,1.1808313344,1.2619106154,1.1802217157,11152665
2015-10-01,1.2143603604,1.2533759543,1.2533759543,1.1491311643,11267415
2015-10-02,1.2923915482,1.1729062918,1.2923915482,1.1625427747,11044290
2015-10-05,1.3643265495,1.3277494302,1.3844439651,1.3131490634,11213910
2015-10-06,1.3783477785,1.3783477785,1.389930533,1.3044254204,10016835
2015-10-07,1.4405288813,1.4106575672,1.4588174409,1.3624976935,13086345
2015-10-08,1.4673521021,1.4246787963,1.4679617208,1.3911497703,10490700
2015-10-09,1.4283365082,1.4594270596,1.4740579073,1.4069998553,9636765
2015-10-12,1.4344326948,1.4283365082,1.4417481186,1.4118768045,3466035
2015-10-13,1.3765189225,1.4002940501,1.4265076522,1.3759093039,5832645
2015-10-14,1.5319716795,1.402122906,1.5679391802,1.3887112956,12872550
2015-10-15,1.5776930786,1.5661103242,1.6084178588,1.5344101541,7218840
2015-10-16,1.5837892652,1.5850085025,1.5899464136,1.5453832899,3848040
2015-10-19,1.5831796465,1.561233375,1.6136605793,1.5478217645,3388950
2015-10-20,1.5758642227,1.5740353667,1.5941527823,1.5526987138,3612135
2015-10-21,1.5843988838,1.6276818083,1.6750491778,1.5837892652,7907385
2015-10-22,1.7453382087,1.6526761732,1.7575305818,1.6526761732,9537360
2015-10-23,1.813615498,1.8002038876,1.8276367271,1.7416804968,12800295
2015-10-26,1.7051033775,1.7892307519,1.7916692265,1.68864977,7888740
2015-10-27,1.6697454955,1.6703551142,1.7051033775,1.6575531224,5898930
2015-10-28,1.7563113445,1.7014456656,1.7573476962,1.6843763432,7332000
2015-10-29,1.6020778248,1.6508473172,1.6563338851,1.5881175576,7356330
2015-10-30,1.6429222747,1.612441342,1.6581627411,1.612441342,4932825
2015-11-02,1.6843763432,1.6587723597,1.6916917671,1.6500913901,4514715
2015-11-03,1.7093707081,1.679499394,1.7300977423,1.6727265307,3585750
2015-11-04,1.7276592677,1.714857276,1.7374131662,1.6886436738,4272690
2015-11-05,1.6197567658,1.7075418521,1.7075418521,1.6081801076,6918420
2015-11-06,1.7416804968,1.6453607493,1.746557446,1.6453607493,7741260
2015-11-09,1.6923013857,1.728878505,1.728878505,1.6666974022,4532460
2015-11-10,1.6002489689,1.6386549441,1.645970368,1.5850085025,6872895
